"Attained Age","Policies","Exposure","Deaths_Num","Deaths_Amt","EDeaths_Num_QX2001VBT","EDeaths_Amt_QX2001VBT","EDeaths_Num_QX2008VBT","EDeaths_Amt_QX2008VBT","EDeaths_Num_QX2008VBTLU","EDeaths_Amt_QX2008VBTLU","EDeaths_Num_QX2015VBT","EDeaths_Amt_QX2015VBT","EDeaths_Num_QX7580E","EDeaths_Amt_QX7580E","Deaths_Num_Cap","AE_Num_QX2001VBT","AE_Amt_QX2001VBT","AE_Num_QX2008VBT","AE_Amt_QX2008VBT","AE_Num_QX2008VBTLU","AE_Amt_QX2008VBTLU","AE_Num_QX2015VBT","AE_Amt_QX2015VBT","AE_Num_QX7580E","AE_Amt_QX7580E","Cred_AE_Num_QX2001VBT","Cred_AE_Amt_QX2001VBT","Cred_AE_Num_QX2008VBT","Cred_AE_Amt_QX2008VBT","Cred_AE_Num_QX2008VBTLU","Cred_AE_Amt_QX2008VBTLU","Cred_AE_Num_QX2015VBT","Cred_AE_Amt_QX2015VBT","Cred_AE_Num_QX7580E","Cred_AE_Amt_QX7580E"
59,7032812.34791,1281917412262.85,30207,3244716742,43229.6146184159,6307311327.412,29797.4692494684,4193662711.98931,43621.7416303601,6666523492.52939,24945.556572441,3547890307.05865,56509.3147465247,9212636731.37901,3007,0.69875709664855,0.51443738442056,1.01374380982166,0.773719052970961,0.692475790076578,0.486717964113691,1.21091705900728,0.914548213495926,0.534549040905822,0.352202831459556,0.69875709664855,0.51443738442056,1.01374380982166,0.773719052970961,0.692475790076578,0.486717964113691,1.21091705900728,0.914548213495926,0.534549040905822,0.352202831459556
60,6821135.466491,1174674567185.28,32607,3263809812,46296.6347665919,6366505035.65284,31950.2448003352,4233093544.09465,46371.1093594292,6653401445.46742,26909.5681638705,3597804846.44383,60457.1218667521,9283971424.90515,3007,0.704306050847772,0.512653299372647,1.02055556080303,0.771022368866181,0.703174895973663,0.490547555074021,1.21172513068341,0.907166995237676,0.539340924496308,0.351553194492231,0.704306050847772,0.512653299372647,1.02055556080303,0.771022368866181,0.703174895973663,0.490547555074021,1.21172513068341,0.907166995237676,0.539340924496308,0.351553194492231
61,6646203.060321,1077650794917.1,34943,3438558786,50388.3081201844,6535325679.62394,34614.1168970378,4304784568.39606,49779.5087478027,6685616915.12398,29350.0537505383,3674392381.41571,65204.7358692566,9414109915.92442,3007,0.693474365455082,0.526149568447806,1.009501415389,0.798776043578224,0.701955500947815,0.51432183890486,1.19056000023029,0.935816981167142,0.535896657415574,0.365255857081455,0.693474365455082,0.526149568447806,1.009501415389,0.798776043578224,0.701955500947815,0.51432183890486,1.19056000023029,0.935816981167142,0.535896657415574,0.365255857081455
62,6466321.707036,987367567330.245,37925,3521643077,55034.1239474239,6743529216.51256,37501.5296624831,4376670292.25622,53474.3520138859,6717983893.47353,32014.9106591184,3750694110.42074,70106.7936173285,9513627246.8348,3007,0.689117901399342,0.522225523747524,1.01129208171848,0.804639792773733,0.709218505165838,0.524211301015659,1.18460427404623,0.938931028050421,0.540960412581556,0.370168284464966,0.689117901399342,0.522225523747524,1.01129208171848,0.804639792773733,0.709218505165838,0.524211301015659,1.18460427404623,0.938931028050421,0.540960412581556,0.370168284464966
63,6200691.364982,893622341460.764,40560,3453724323,59152.4100996493,6872520237.49108,40144.4497184564,4408743092.79022,56719.7704652012,6688220942.14256,34433.2327524708,3781614528.21597,74152.2074245387,9475785018.21275,3007,0.685686347042696,0.502541164471105,1.01035137570593,0.783380716523945,0.715094572268844,0.516389089546675,1.17793180476467,0.913293593842137,0.546983042160627,0.364478965738652,0.685686347042696,0.502541164471105,1.01035137570593,0.783380716523945,0.715094572268844,0.516389089546675,1.17793180476467,0.913293593842137,0.546983042160627,0.364478965738652
64,5890960.410168,800965256485.877,42616,3583971290,62526.5774391089,6879831097.61442,42632.6298503423,4408355699.11674,59704.6181712503,6609083203.57286,36612.974985548,3777271059.09036,77610.2618246344,9343031344.87387,3007,0.681566171465268,0.520938848519514,0.999609926706359,0.81299503366257,0.713780630465886,0.542279644484202,1.16395895216987,0.948825549962805,0.549102644393775,0.383598337381837,0.681566171465268,0.520938848519514,0.999609926706359,0.81299503366257,0.713780630465886,0.542279644484202,1.16395895216987,0.948825549962805,0.549102644393775,0.383598337381837
65,5481823.333235,709141099809.076,44474,3481020362,63920.9974899669,6692987090.78028,44207.4868580513,4353493155.07331,61363.4867781088,6452904315.04484,37880.6491137186,3717291971.98242,79184.3873226654,9057997636.60756,3007,0.695765112347953,0.52009966772462,1.00602868791896,0.799592473906482,0.724763248229662,0.539450174998575,1.17405591088178,0.936439856819636,0.561651122193755,0.384303518465448,0.695765112347953,0.52009966772462,1.00602868791896,0.799592473906482,0.724763248229662,0.539450174998575,1.17405591088178,0.936439856819636,0.561651122193755,0.384303518465448
66,5198925.038662,630235987320.825,47020,3461973299,66767.7714259518,6540643536.26414,47177.9213023979,4339799221.22556,64881.7143096998,6355987330.29463,40223.8477986504,3689275848.94251,82919.841437028,8844815594.75601,3007,0.704231981924799,0.529301632141445,0.996652643905491,0.797726604970065,0.724703416058946,0.544679074877816,1.16895828154903,0.938388301864806,0.567053665143686,0.391412716513001,0.704231981924799,0.529301632141445,0.996652643905491,0.797726604970065,0.724703416058946,0.544679074877816,1.16895828154903,0.938388301864806,0.567053665143686,0.391412716513001
67,4886761.019108,553845368629.868,48826,3517664397,69015.3269196747,6318084655.67763,50015.3098699841,4293057207.12663,68128.551357565,6210848625.39621,42248.604622489,3620424315.34214,86230.6255244548,8557836746.35443,3007,0.707466039490437,0.55676120038039,0.976221083642674,0.819384468289999,0.716674566346527,0.566374196050479,1.1556831387991,0.971616609161893,0.566225742919527,0.411045980574296,0.707466039490437,0.55676120038039,0.976221083642674,0.819384468289999,0.716674566346527,0.566374196050479,1.1556831387991,0.971616609161893,0.566225742919527,0.411045980574296
68,4502047.821115,476070409415.68,50811,3284314037,69960.2054969769,5978640095.93524,51971.8992929117,4156541938.32168,70092.6495296481,5937686997.66621,43444.6437552751,3472024821.09718,87942.6979265771,8113731818.91805,3007,0.726284316048723,0.549341319145961,0.977662942691993,0.790155394973864,0.724911960682949,0.55313020681132,1.16955729424828,0.945936220571759,0.577773950515162,0.404784642911449,0.726284316048723,0.549341319145961,0.977662942691993,0.790155394973864,0.724911960682949,0.55313020681132,1.16955729424828,0.945936220571759,0.577773950515162,0.404784642911449
69,4148752.251433,407648755435.945,52615,3254051356,70954.7830313692,5647376673.66169,54009.15897857,4007379337.97378,72110.3843492598,5653841104.82149,44683.8686344697,3313035346.5176,89618.8815719212,7648298990.57941,3007,0.741528586969801,0.576205828659577,0.97418661936352,0.812014806076561,0.729645258097145,0.575547012317874,1.1774942861463,0.98219638961003,0.587097262062742,0.425460793309479,0.741528586969801,0.576205828659577,0.97418661936352,0.812014806076561,0.729645258097145,0.575547012317874,1.1774942861463,0.98219638961003,0.587097262062742,0.425460793309479
70,3914576.666436,358391276978.567,56259,3236989975,73977.7862749295,5487434244.24389,57431.7644400151,3957318133.9481,75935.2599261688,5518072336.31015,47177.4562295794,3243677726.83517,93341.7305753958,7354328176.89583,3007,0.7604850433199,0.589891346469523,0.979579864009925,0.817975675807128,0.74088111444802,0.586616082159685,1.19249752946041,0.997938219392192,0.602720772940431,0.440147610650453,0.7604850433199,0.589891346469523,0.979579864009925,0.817975675807128,0.74088111444802,0.586616082159685,1.19249752946041,0.997938219392192,0.602720772940431,0.440147610650453
71,3722226.704927,318695294020.47,59374,3283979861,78229.2391045007,5451501046.32481,61647.6825984781,3978982855.12115,80653.8796938277,5474629008.21131,50449.1295393441,3241194525.24871,98338.1931422321,7242501932.58331,3007,0.758974530235257,0.602399198513212,0.963118117297499,0.825331493141106,0.736158015279503,0.599854320004956,1.17690831421968,1.01320048377782,0.60377355026367,0.453431685841283,0.758974530235257,0.602399198513212,0.963118117297499,0.825331493141106,0.736158015279503,0.599854320004956,1.17690831421968,1.01320048377782,0.60377355026367,0.453431685841283
72,3502112.197975,280117378700.356,61796,3143135733,82207.2427330137,5346847132.92232,65375.4876270562,3948172684.54642,84632.2942939888,5361429478.26777,53488.5184299655,3202958202.66676,102228.603577799,6992006982.68575,3007,0.751709921724249,0.587848437567378,0.945247251577289,0.796098849805272,0.730170445165271,0.586249571264625,1.15531336095824,0.981322744200362,0.604488350982622,0.449532693657675,0.751709921724249,0.587848437567378,0.945247251577289,0.796098849805272,0.730170445165271,0.586249571264625,1.15531336095824,0.981322744200362,0.604488350982622,0.449532693657675
73,3281342.799464,245141455061.288,64674,3182018821,85548.4818285479,5174798197.65365,68931.2813855885,3891605512.80783,88300.5833978909,5221446605.20909,56543.644167051,3150281190.34303,105898.895625809,6726018243.50377,3007,0.755992375523583,0.614906842636451,0.938238760400027,0.817662224633901,0.73243004192365,0.609413264482206,1.14378903151217,1.01007453898219,0.610714584111658,0.473091018460039,0.755992375523583,0.614906842636451,0.938238760400027,0.817662224633901,0.73243004192365,0.609413264482206,1.14378903151217,1.01007453898219,0.610714584111658,0.473091018460039
74,3115253.517807,218634861211.069,69139,3055012760,89905.1530762537,5086933515.58452,73527.61846128,3896363741.4897,93204.4614615274,5168748917.0448,60525.7555246357,3151436032.72515,111184.260127864,6576502374.73795,3007,0.769021548090344,0.600560780014236,0.940313333232858,0.784067649400713,0.741799254197064,0.591054587682833,1.1423070955613,0.969403385718806,0.62184161607487,0.464534578704799,0.769021548090344,0.600560780014236,0.940313333232858,0.784067649400713,0.741799254197064,0.591054587682833,1.1423070955613,0.969403385718806,0.62184161607487,0.464534578704799
75,2971485.374397,197629395125.598,74001,3142429647,94882.7991000562,5059944103.77585,78646.3153945819,3936285903.61644,98636.9101527013,5160428795.27667,65010.7360666257,3186843801.96197,117500.084004124,6520937718.84964,3007,0.779920077209824,0.621040387512393,0.940934100074803,0.798323527290766,0.750236396146614,0.608947390161891,1.13828891160624,0.986063278365064,0.62979529442211,0.481898429717614,0.779920077209824,0.621040387512393,0.940934100074803,0.798323527290766,0.750236396146614,0.608947390161891,1.13828891160624,0.986063278365064,0.62979529442211,0.481898429717614
76,2847443.993439,181243143680.168,79137,3248818508,100496.308211861,5099816328.03273,84352.2721406493,4035262336.39762,104651.757120056,5224773965.43669,69952.1539595985,3274375796.05559,124605.580637848,6525388415.25831,3007,0.787461762606917,0.637046179514713,0.938172712977389,0.805107137321908,0.75619370546463,0.621810346149292,1.13130183304586,0.992194760269614,0.635099965787268,0.497873582575298,0.787461762606917,0.637046179514713,0.938172712977389,0.805107137321908,0.75619370546463,0.621810346149292,1.13130183304586,0.992194760269614,0.635099965787268,0.497873582575298
77,2727823.975577,167398816296.557,84835,3373271160,106711.724294409,5194525143.40152,90266.321235825,4158463902.53428,110751.920310114,5320363320.43668,75155.193643279,3397262493.30849,132362.493013281,6621969291.34201,3007,0.794992308117402,0.649389706831044,0.939830036701779,0.811182022752257,0.765991233040976,0.634030226289721,1.12879757056666,0.992938039566932,0.640929300050943,0.509406040950754,0.794992308117402,0.649389706831044,0.939830036701779,0.811182022752257,0.765991233040976,0.634030226289721,1.12879757056666,0.992938039566932,0.640929300050943,0.509406040950754
78,2622622.040736,156364408653.548,91095,3523141737,114066.049833288,5372366124.18487,96726.8767937769,4315123128.5011,117324.086267672,5459313576.1676,80945.0264792573,3547778169.75135,141017.928747395,6772126216.57608,3007,0.798616241494634,0.655789582385276,0.941775471508461,0.816463779151488,0.77643903223903,0.645345186321615,1.12539341775796,0.993055813646581,0.645981690478367,0.520241593899481,0.798616241494634,0.655789582385276,0.941775471508461,0.816463779151488,0.77643903223903,0.645345186321615,1.12539341775796,0.993055813646581,0.645981690478367,0.520241593899481
79,2526473.068131,148095529215.754,99006,3787841724,122244.062623001,5599578059.3304,103647.924339623,4516972620.66055,124284.326864788,5652746149.26014,87522.2785773868,3751063790.93343,150416.599394456,7004502038.06072,3007,0.809904365705948,0.676451276125786,0.955214497837766,0.838579739596933,0.796608892670041,0.670088771719524,1.13120912308584,1.00980466745339,0.658211928727125,0.540772449407225,0.809904365705948,0.676451276125786,0.955214497837766,0.838579739596933,0.796608892670041,0.670088771719524,1.13120912308584,1.00980466745339,0.658211928727125,0.540772449407225
80,2425008.965787,139257833093.815,106342,4162738533,130486.381634777,5819807004.36991,110551.446760105,4696611922.8593,131034.523414976,5806253190.98255,94485.6050651537,3953156098.11225,159694.06065041,7190588149.48901,3007,0.814966272094544,0.715270889545707,0.961923187045758,0.886327974585075,0.811557116617454,0.71694058045298,1.12548361125137,1.05301648345934,0.665910801985275,0.578914887970023,0.814966272094544,0.715270889545707,0.961923187045758,0.886327974585075,0.811557116617454,0.71694058045298,1.12548361125137,1.05301648345934,0.665910801985275,0.578914887970023
81,2331437.834252,131695915868.688,114496,4127396200,140052.150986198,6095377871.05124,118267.599898819,4939124551.53288,138576.66815636,6025565134.84438,102425.170053531,4226482370.64268,169388.201732232,7431925670.38475,3007,0.817524037965566,0.677135411014012,0.968109609884316,0.835653395037192,0.826228552925022,0.684980762407208,1.11785023095554,0.976555877452386,0.675938458694985,0.55536026368605,0.817524037965566,0.677135411014012,0.968109609884316,0.835653395037192,0.826228552925022,0.684980762407208,1.11785023095554,0.976555877452386,0.675938458694985,0.55536026368605
82,2239188.817659,124284048050.665,122876,4139791703,149339.090590561,6367881869.44327,126185.037958684,5184973828.60682,146058.927723114,6236836987.81679,110795.90046462,4513082337.95395,179103.207928952,7683866165.59343,3007,0.82279863573621,0.650104978056374,0.973776304923189,0.79842094480009,0.841276886770921,0.663764615154571,1.10903020314581,0.917286987694715,0.686062530207407,0.538764160356804,0.82279863573621,0.650104978056374,0.973776304923189,0.79842094480009,0.841276886770921,0.663764615154571,1.10903020314581,0.917286987694715,0.686062530207407,0.538764160356804
83,2128579.787567,116146200202.272,130335,4419181266,157017.364365799,6623929782.85603,132983.98561914,5373988268.55943,152018.39035589,6370263080.76656,119158.24905657,4784627987.40224,187027.908439476,7853436008.18929,3007,0.830067429334515,0.667154002362415,0.980080416398956,0.822328044862781,0.857363373568639,0.69372037072419,1.09379754261179,0.92362066134202,0.696874605974527,0.562706726252284,0.830067429334515,0.667154002362415,0.980080416398956,0.822328044862781,0.857363373568639,0.69372037072419,1.09379754261179,0.92362066134202,0.696874605974527,0.562706726252284
84,1996954.357161,106518333156.081,137253,4890146771,162924.140444173,6800984049.32979,138467.57155447,5495473779.90814,156236.644655305,6404440315.12547,126773.813349591,5006996844.36371,192699.234976435,7888898382.5028,3007,0.842435010709972,0.719035177193498,0.991228476524609,0.889849895905016,0.878494288601836,0.763555678620482,1.08266049883277,0.976662642898358,0.712265412038531,0.619877013734403,0.842435010709972,0.719035177193498,0.991228476524609,0.889849895905016,0.878494288601836,0.763555678620482,1.08266049883277,0.976662642898358,0.712265412038531,0.619877013734403
85,1806898.805705,95180071559.954,137878,4820315568,162662.716526143,6764129563.30334,140000.998419077,5738258299.85661,155857.373778499,6576020325.91537,130148.964922655,5117191181.13668,191091.101468591,7743040346.76622,3007,0.847631239318695,0.712629100742112,0.984835833722254,0.840031123750642,0.884642135674308,0.733014091973479,1.05938606643501,0.941984654739685,0.721530196541687,0.622535251287066,0.847631239318695,0.712629100742112,0.984835833722254,0.840031123750642,0.884642135674308,0.733014091973479,1.05938606643501,0.941984654739685,0.721530196541687,0.622535251287066
86,1642902.527746,83879527419.1658,140567,5719971223,163296.879708367,6712913260.02515,142313.219037729,5899159991.07262,156180.79161755,6628092183.62947,134374.703665728,5174047240.39604,190126.791393222,7462618819.42066,3007,0.86080640518692,0.85208478069603,0.987729748160174,0.9696246976953,0.900027452442522,0.862989087135449,1.04608230690261,1.10551198263937,0.739332941822377,0.766483102167083,0.86080640518692,0.85208478069603,0.987729748160174,0.9696246976953,0.900027452442522,0.862989087135449,1.04608230690261,1.10551198263937,0.739332941822377,0.766483102167083
87,1470801.700362,71261352337.1679,140181,5008838200,162105.91133003,6351934509.42457,142267.996163942,5830540052.30076,153780.370585708,6401936801.95263,136348.322412393,5070826310.90947,185962.089176481,6947576903.66603,3007,0.864749464407915,0.7885531868391,0.985330529562408,0.859069340930689,0.911566277712091,0.782394196467587,1.02810945906628,0.987775540492067,0.753814934112544,0.720947500035154,0.864749464407915,0.7885531868391,0.985330529562408,0.859069340930689,0.911566277712091,0.782394196467587,1.02810945906628,0.987775540492067,0.753814934112544,0.720947500035154
88,1289863.857674,58954605763.145,136318,4557114820,157103.695930953,5865993939.26643,139281.710291176,5584683528.63122,148191.696854349,5977644413.52485,135201.540395017,4858255663.28555,177852.74430484,6296967633.55028,3007,0.867694417958898,0.776870018479747,0.978721468274765,0.816002338653007,0.91987609895567,0.762359636128439,1.00825774323074,0.938014615912187,0.766465541663787,0.723699895759296,0.867694417958898,0.776870018479747,0.978721468274765,0.816002338653007,0.91987609895567,0.762359636128439,1.00825774323074,0.938014615912187,0.766465541663787,0.723699895759296
89,1108094.564026,47511534731.8239,130103,4306027423,148367.294060655,5265191907.71244,133331.650938758,5192346845.73115,139524.675487036,5400005302.11003,130590.221277228,4548679793.6118,166113.761185469,5572372237.74807,3007,0.876898111701163,0.817829150100406,0.975784812413064,0.829302731680987,0.932473052138281,0.797411702784336,0.996269082995171,0.946654330130562,0.783216267403263,0.772745832345933,0.876898111701163,0.817829150100406,0.975784812413064,0.829302731680987,0.932473052138281,0.797411702784336,0.996269082995171,0.946654330130562,0.783216267403263,0.772745832345933
90,928989.472721,37105939319.2132,120817,3908962378,135298.136802384,4525162050.43312,123869.881319692,4618959196.77882,127676.931140732,4659041404.06946,122317.450385928,4137570241.70447,150879.122865815,4766383283.33362,3007,0.892968690148815,0.863828153430628,0.975354127353905,0.846286405977788,0.946271177733976,0.83900571791135,0.98773314534276,0.944748282119726,0.800753594700102,0.820110793789555,0.892968690148815,0.863828153430628,0.975354127353905,0.846286405977788,0.946271177733976,0.83900571791135,0.98773314534276,0.944748282119726,0.800753594700102,0.820110793789555
91,760868.880844,28081378098.5198,108323,3256247730,118698.457704677,3805787773.03335,112254.379910048,3870314836.25388,115517.104181267,3902834810.43313,111048.718230024,3646183968.316,133537.662542692,3952357234.25782,3007,0.91258978502913,0.855604128289228,0.96497793749163,0.841339236668343,0.937722606255972,0.834328863034463,0.975454752891626,0.893056345564458,0.81117939267036,0.823874851639382,0.91258978502913,0.855604128289228,0.96497793749163,0.841339236668343,0.937722606255972,0.834328863034463,0.975454752891626,0.893056345564458,0.81117939267036,0.823874851639382
92,610910.278345,20877311941.4087,95317,2617404737,102982.811367381,3118788285.00441,99364.1847570518,3163185758.86698,102085.101690077,3188933030.66932,98068.3664193466,3087579547.63522,115609.505231908,3198010409.04757,3007,0.925562224748031,0.839237709588967,0.959269179665216,0.827458434795661,0.933701376811826,0.820777580409281,0.971944404502655,0.84772058391327,0.824473729982651,0.818447847947909,0.925562224748031,0.839237709588967,0.959269179665216,0.827458434795661,0.933701376811826,0.820777580409281,0.971944404502655,0.84772058391327,0.824473729982651,0.818447847947909
93,480170.467299,14986541120.0054,81537,2322179903,87986.3935528023,2490504715.3601,85744.4615482042,2486028824.68416,87964.1700506411,2506163355.95379,84076.0151528864,2457741306.38548,97735.539476317,2510120718.60365,3007,0.926700103363915,0.932413373352813,0.950930223687523,0.934092107035414,0.926934227345736,0.92658760550596,0.969800957523148,0.944843095148673,0.834261522849197,0.925126782066402,0.926700103363915,0.932413373352813,0.950930223687523,0.934092107035414,0.926934227345736,0.92658760550596,0.969800957523148,0.944843095148673,0.834261522849197,0.925126782066402
94,367294.293012,10213935438.1908,66040,1839656803,73322.3927230558,1842912524.257,71442.5189757495,1841844277.36331,73179.7787886601,1856942715.20047,69454.2055267765,1821521772.15477,80224.9592977863,1868558621.97474,3007,0.900679827095087,0.998233382640712,0.924379500426303,0.998812345652563,0.902435086483665,0.990691197924969,0.950842349993332,1.00995597808517,0.823185210413965,0.984532559677364,0.900679827095087,0.998233382640712,0.924379500426303,0.998812345652563,0.902435086483665,0.990691197924969,0.950842349993332,1.00995597808517,0.823185210413965,0.984532559677364
95,264721.32945,6551064851.14504,51508,1303037717,57553.9264351536,1291169976.67509,55417.042900992,1277277657.85738,56682.8557639881,1288478069.94965,53684.0220697283,1265781119.92825,61822.0052146684,1301057138.29544,3007,0.894951972703972,1.00919146242501,0.929461358882395,1.02016793998091,0.908705097965869,1.01129987959432,0.959466113271059,1.02943368050383,0.833166116517016,1.00152228418435,0.894951972703972,1.00919146242501,0.929461358882395,1.02016793998091,0.908705097965869,1.01129987959432,0.959466113271059,1.02943368050383,0.833166116517016,1.00152228418435
96,158924.312743,4093271706.43355,34078,839259075,36793.8369485253,865210814.694768,35358.5830541211,856830065.693237,36093.627449517,863792321.491931,34820.3728818881,864083190.352322,39227.1390772889,878075554.467745,3007,0.926187721266343,0.970005298993028,0.963782964601239,0.979493027384583,0.944155586679776,0.971598211883202,0.978679927282622,0.971271151169831,0.868735288924752,0.955793690793187,0.926187721266343,0.970005298993028,0.963782964601239,0.979493027384583,0.944155586679776,0.971598211883202,0.978679927282622,0.971271151169831,0.868735288924752,0.955793690793187
97,110842.395687,2559713766.86798,24567,672104178,27472.7066944293,585681681.257296,26526.6893390505,580237281.528775,27029.2277999215,584699473.463899,26345.9185912711,591829407.711539,29113.425774585,595528689.041678,3007,0.894232966312761,1.14755881822559,0.926123862876261,1.15832642850728,0.90890498914184,1.14948654565788,0.932478399448918,1.13563836004511,0.843837485502861,1.12858404702811,0.894232966312761,1.14755881822559,0.926123862876261,1.15832642850728,0.90890498914184,1.14948654565788,0.932478399448918,1.13563836004511,0.843837485502861,1.12858404702811
98,76063.063774,1509802138.54318,17290,398781997,19717.9531125767,370477147.233002,19980.1712727497,379591228.761426,20323.5138461297,382488352.530846,19617.1786186895,382109277.429515,21245.1461260277,387370509.381615,3007,0.876865864386903,1.07640106813173,0.86535794733558,1.05055640590324,0.850738712355717,1.04259906049777,0.881370371146422,1.04363338069843,0.813832952592299,1.02945884454808,0.876865864386903,1.07640106813173,0.86535794733558,1.05055640590324,0.850738712355717,1.04259906049777,0.881370371146422,1.04363338069843,0.813832952592299,1.02945884454808
99,49349.257437,926138342.364723,11727,209895941,13557.0901088743,246446368.467233,14200.2805440073,258715616.276123,14418.1812314357,260536501.045496,13790.9201671343,256210612.740694,14647.6281089074,263803523.192982,3007,0.865008634288243,0.851690135689329,0.825828754837448,0.811299851246636,0.813348078496324,0.805629691646725,0.850342098850452,0.819232032407774,0.800607437109132,0.7956525313214,0.865008634288243,0.851690135689329,0.825828754837448,0.811299851246636,0.813348078496324,0.805629691646725,0.850342098850452,0.819232032407774,0.800607437109132,0.7956525313214
100,18843.225729,416384125.949517,5253,105836623,5500.35419405998,119438494.783762,5874.11064898159,127573199.343851,5950.87943471201,128340947.740287,5689.91835172133,124857149.414976,5906.08334118505,126460068.17372,3007,0.955029406228583,0.886118191556355,0.894263032125676,0.829614868517455,0.882726672188783,0.824652029328726,0.923211841591865,0.847661695753126,0.889421922540292,0.836917333103211,0.955029406228583,0.886118191556355,0.894263032125676,0.829614868517455,0.882726672188783,0.824652029328726,0.923211841591865,0.847661695753126,0.889421922540292,0.836917333103211
101,10979.754027,246442876.418731,2984,48664706,3410.55725834735,76932134.3733943,3658.27024921777,82209772.86936,3697.6745522337,82621493.9246538,3557.83621330134,79651149.4276567,3612.42580680741,80748487.9742263,2984,0.87493033365637,0.632566695261608,0.815686047425844,0.591957674878063,0.806993681528143,0.589007819737313,0.838712020762509,0.61097305374356,0.826037726332489,0.602670182697824,0.875409569458946,0.633974608145983,0.81639229257361,0.593521191411542,0.807733233656483,0.590582639380789,0.839330036116956,0.612463708082566,0.826704306425619,0.604192651570167
102,6962.821273,168493697.505182,1914,22442322,2322.72932228259,57193489.6879423,2472.25063631269,60343035.5524451,2492.889916967,60608483.7997189,2414.59913822048,58394343.3556334,2418.0934072045,59570635.0249759,1914,0.824030584036833,0.392392947561851,0.774193349123652,0.37191238051813,0.767783602064823,0.3702835080673,0.792678159162513,0.384323561330619,0.791532698570453,0.37673464435272,0.85960829600187,0.515239685338683,0.819847214260932,0.498899904414947,0.814733397710138,0.497600359390512,0.834594742774527,0.508801777495318,0.833680872807398,0.502747197043391
103,4512.114422,123404579.399192,1199,35909238,1616.79369670944,44874610.6750418,1690.1653438408,46627594.4039202,1699.76824944719,46780867.37934,1666.15952158289,45491486.8896761,1661.9750335716,46359997.9907667,1199,0.741591213795706,0.800212803182532,0.709398050533532,0.770128471328149,0.705390279168908,0.767605220074623,0.71961897073392,0.789361712600985,0.721430813207427,0.774573760921039,0.836826302919892,0.873843238796825,0.816497746962667,0.854846316420573,0.813967016950645,0.85325299507207,0.822951805128242,0.866991255961603,0.824095903358304,0.857653319805087
104,2756.497694,62135850.01575,627,8997749,1062.64579725142,24223228.4175279,1079.39372187681,24507297.1537624,1082.41479977331,24554055.4918758,1079.27121549179,24270142.4130696,1078.49296985428,24786783.9172536,627,0.590036681669248,0.371451271684712,0.580881644289903,0.367145709441021,0.579260372392647,0.366446553115313,0.580947579255411,0.370733259280534,0.581366793781434,0.363005907907918,0.81279732246138,0.712984065542211,0.808616832564484,0.711018004813632,0.807876506719186,0.71069874713779,0.808646940629119,0.712656197563399,0.80883836771107,0.709127635854206
105,1835.696677,45959103.014769,363,4447565,760.89113095601,19102195.1290045,747.79000394241,18790931.8606492,748.12848877437,18799175.6104528,757.31195179937,18899978.7778624,763.49937829598,19375195.5989853,363,0.477072192369905,0.232830047539766,0.485430399024104,0.236686771735563,0.485210769870145,0.236582980666825,0.479326912955109,0.235321163704662,0.475442430366038,0.229549424534993,0.818311125214149,0.733450309204798,0.82121514588406,0.734790310385208,0.821138836739144,0.734754248653136,0.81909451756794,0.734315836121433,0.817744871860759,0.732310471748008
106,1244.800054,31446333.217876,187,2518972,553.06534538301,13914658.1474333,521.70505461384,13181701.4168089,521.70505461384,13181701.4168089,537.93809260978,13537752.332699,550.21209047935,13942012.5293111,187,0.338115561860956,0.181030103169632,0.358440077101448,0.191096120322365,0.358440077101448,0.191096120322365,0.347623644001076,0.186070179014554,0.339868940061066,0.180674920116749,0.834942121218209,0.79576882886531,0.840010560932996,0.79827904869112,0.840010560932996,0.79827904869112,0.837313205623432,0.797025701183084,0.835379371091051,0.795680254851615
107,835.919132,26964617.507236,111,1485525,396.33086453347,12719053.879275,359.05808293074,11575808.6151787,359.05808293074,11575808.6151787,375.9694612664,12087254.2674089,391.08169288506,12594059.2018073,111,0.280069028009364,0.116795243899437,0.309142184166931,0.128330127888613,0.309142184166931,0.128330127888613,0.295236745096562,0.122900120005372,0.283828166900728,0.117954424081699,0.861679792109628,0.830310029396562,0.867265612362123,0.83252622457839,0.867265612362123,0.83252622457839,0.864593962859807,0.831482958142471,0.862402034787289,0.830532742476053
108,567.1564,27245701.032943,74,572211,286.37785018278,13710851.3897993,248.11205258007,11924465.8806623,248.11205258007,11924465.8806623,263.88747345343,12647575.1070636,281.13235727204,13551409.1906334,74,0.258399872590599,0.0417341697996755,0.298252338935123,0.047986300244101,0.298252338935123,0.047986300244101,0.280422556749588,0.045242743779432,0.263221212663163,0.0422252027040485,0.883662710378609,0.849673637716686,0.889914499918405,0.850654430307437,0.889914499918405,0.850654430307437,0.887117482418893,0.850224039438793,0.884419050103556,0.849750667688902
109,410.701957,25104564.701074,48,995409,220.58687025311,13444606.598092,182.54577994914,11157867.005283,182.54577994914,11157867.005283,196.46224116472,11992208.3088714,216.13472029118,13252461.0157388,48,0.217601346557585,0.0740377929794735,0.262947738443329,0.0892114056861131,0.262947738443329,0.0892114056861131,0.244321757277294,0.0830046455466946,0.222083707491946,0.0751112566049311,0.901148787893683,0.883010424256365,0.906878022961806,0.884927516011935,0.906878022961806,0.884927516011935,0.904524745886454,0.884143330404847,0.901715106367661,0.883146049720522
